beginpoint,endpoint,period,libsetup,checktype,required,arrival,slack,launchclk,captureclk,skew,fanout,netdelay,netcount,instcount,invdelay,bufdelay,combodelay,seqdelay,totaldelay,invcount,bufcount,combocount,seqcount,portcount,load,wirelength
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[459]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[459]/D,1.200,0.091,Setup Check,1.215,2.599,-1.385,-0.155,0.105,0.26,210,0.046,33,33,0.384,0.0,2.17,0.15,0.0,4,0,28,1,0,0.2820000000000001,668.65
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[45]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[45]/D,1.200,0.099,Setup Check,1.206,2.624,-1.418,-0.155,0.105,0.26,206,0.053,35,35,0.42,0.0,2.153,0.15,0.0,5,0,29,1,0,0.2910000000000001,731.2819999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[460]/CDN,1.200,0.0,Recovery Check,6.292,0.24,6.052,0.24,0.07,-0.16999999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[460]/D,1.200,0.049,Setup Check,1.236,2.586,-1.35,-0.155,0.085,0.24,202,0.043,35,35,0.384,0.0,2.1619999999999995,0.15,0.0,4,0,30,1,0,0.2850000000000001,682.9209999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[461]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[461]/D,1.200,0.099,Setup Check,1.206,2.623,-1.417,-0.155,0.105,0.26,206,0.053,35,35,0.42,0.0,2.153,0.15,0.0,5,0,29,1,0,0.2910000000000001,731.2819999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[462]/CDN,1.200,0.0,Recovery Check,6.291,0.24,6.051,0.24,0.069,-0.17099999999999999,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[462]/D,1.200,0.09,Setup Check,1.195,2.6,-1.405,-0.155,0.084,0.239,210,0.047,33,33,0.384,0.0,2.1700000000000004,0.15,0.0,4,0,28,1,0,0.2810000000000001,663.018
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[463]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[463]/D,1.200,0.107,Setup Check,1.198,2.584,-1.385,-0.155,0.105,0.26,220,0.082,34,34,0.507,0.0,1.995,0.15,0.0,6,0,27,1,0,0.302,703.477
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[464]/CDN,1.200,0.0,Recovery Check,6.291,0.24,6.051,0.24,0.07,-0.16999999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[464]/D,1.200,0.122,Setup Check,1.163,2.572,-1.409,-0.155,0.085,0.24,211,0.038,32,32,0.384,0.0,2.152,0.15,0.0,4,0,27,1,0,0.293,715.6279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[465]/CDN,1.200,0.0,Recovery Check,6.297,0.24,6.057,0.24,0.075,-0.16499999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[465]/D,1.200,0.086,Setup Check,1.205,2.613,-1.407,-0.155,0.091,0.246,219,0.042,34,34,0.445,0.0,2.126,0.15,0.0,5,0,28,1,0,0.297,700.222
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[466]/CDN,1.200,0.0,Recovery Check,6.305,0.24,6.065,0.24,0.083,-0.15699999999999997,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[466]/D,1.200,0.087,Setup Check,1.215,2.594,-1.379,-0.155,0.102,0.257,219,0.038,34,34,0.445,0.0,2.111,0.15,0.0,5,0,28,1,0,0.296,699.313
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[467]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[467]/D,1.200,0.089,Setup Check,1.216,2.619,-1.403,-0.155,0.105,0.26,219,0.047,34,34,0.445,0.0,2.127,0.15,0.0,5,0,28,1,0,0.299,713.492
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[468]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[468]/D,1.200,0.094,Setup Check,1.211,2.623,-1.412,-0.155,0.105,0.26,219,0.045,34,34,0.445,0.0,2.134,0.15,0.0,5,0,28,1,0,0.306,757.757
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[469]/CDN,1.200,0.0,Recovery Check,6.307,0.24,6.067,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[469]/D,1.200,0.093,Setup Check,1.211,2.624,-1.413,-0.155,0.104,0.259,219,0.046,34,34,0.445,0.0,2.132,0.15,0.0,5,0,28,1,0,0.303,738.269
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[46]/CDN,1.200,0.0,Recovery Check,6.287,0.24,6.047,0.24,0.066,-0.174,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[46]/D,1.200,0.09,Setup Check,1.19,2.6,-1.41,-0.155,0.08,0.235,210,0.047,33,33,0.384,0.0,2.1700000000000004,0.15,0.0,4,0,28,1,0,0.2810000000000001,663.018
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[470]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[470]/D,1.200,0.096,Setup Check,1.209,2.63,-1.421,-0.155,0.105,0.26,219,0.05,34,34,0.445,0.0,2.135,0.15,0.0,5,0,28,1,0,0.308,759.058
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[471]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[471]/D,1.200,0.093,Setup Check,1.212,2.621,-1.409,-0.155,0.105,0.26,219,0.045,34,34,0.445,0.0,2.131,0.15,0.0,5,0,28,1,0,0.304,739.865
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[472]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[472]/D,1.200,0.144,Setup Check,1.162,2.63,-1.468,-0.155,0.105,0.26,227,0.078,33,33,0.473,0.0,2.079,0.15,0.0,5,0,27,1,0,0.308,747.266
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[473]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[473]/D,1.200,0.13,Setup Check,1.176,2.62,-1.444,-0.155,0.105,0.26,227,0.06,33,33,0.473,0.0,2.087,0.15,0.0,5,0,27,1,0,0.301,711.9219999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[474]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[474]/D,1.200,0.128,Setup Check,1.177,2.598,-1.421,-0.155,0.105,0.26,227,0.054,33,33,0.473,0.0,2.071,0.15,0.0,5,0,27,1,0,0.3,712.2969999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[475]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[475]/D,1.200,0.104,Setup Check,1.202,2.62,-1.418,-0.155,0.105,0.26,222,0.054,34,34,0.488,0.0,2.079,0.15,0.0,5,0,28,1,0,0.298,717.1950000000002
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[476]/CDN,1.200,0.0,Recovery Check,6.273,0.24,6.033,0.24,0.052,-0.188,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[476]/D,1.200,0.118,Setup Check,1.145,2.572,-1.427,-0.155,0.063,0.218,227,0.051,33,33,0.473,0.0,2.049,0.15,0.0,5,0,27,1,0,0.308,757.8119999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[477]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[477]/D,1.200,0.104,Setup Check,1.201,2.647,-1.446,-0.155,0.105,0.26,227,0.056,33,33,0.473,0.0,2.119,0.15,0.0,5,0,27,1,0,0.301,715.1289999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[478]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[478]/D,1.200,0.097,Setup Check,1.209,2.641,-1.432,-0.155,0.105,0.26,227,0.059,33,33,0.473,0.0,2.109,0.15,0.0,5,0,27,1,0,0.305,728.0279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[479]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[479]/D,1.200,0.111,Setup Check,1.195,2.644,-1.449,-0.155,0.105,0.26,222,0.059,34,34,0.488,0.0,2.099,0.15,0.0,5,0,28,1,0,0.306,765.7
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[47]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[47]/D,1.200,0.107,Setup Check,1.198,2.585,-1.386,-0.155,0.105,0.26,220,0.083,34,34,0.507,0.0,1.995,0.15,0.0,6,0,27,1,0,0.302,703.477
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[480]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[480]/D,1.200,0.071,Setup Check,1.129,2.508,-1.379,-0.155,0.0,0.155,205,0.032,24,24,0.2279999999999999,0.0,2.249000000000001,0.15,0.0,3,0,20,1,0,0.223,478.799
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[481]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[481]/D,1.200,0.18,Setup Check,1.126,2.538,-1.412,-0.155,0.105,0.26,195,0.039,31,31,0.384,0.0,2.116,0.15,0.0,4,0,26,1,0,0.267,649.603
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[482]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[482]/D,1.200,0.193,Setup Check,1.113,2.554,-1.442,-0.155,0.105,0.26,195,0.038,31,31,0.384,0.0,2.134,0.15,0.0,4,0,26,1,0,0.2720000000000001,673.9389999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[483]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[483]/D,1.200,0.056,Setup Check,1.144,2.494,-1.35,-0.155,0.0,0.155,198,0.04,33,33,0.435,0.0,2.023,0.15,0.0,5,0,27,1,0,0.2740000000000001,662.7350000000001
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[484]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[484]/D,1.200,0.115,Setup Check,1.085,2.526,-1.441,-0.155,0.0,0.155,204,0.045,32,32,0.384,0.0,2.098,0.15,0.0,4,0,27,1,0,0.2740000000000001,644.708
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[485]/CDN,1.200,0.0,Recovery Check,6.221,0.24,5.981,0.24,0.0,-0.24,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[485]/D,1.200,0.12,Setup Check,1.08,2.472,-1.392,-0.155,0.0,0.155,197,0.044,32,32,0.446,0.0,1.983,0.15,0.0,5,0,26,1,0,0.2700000000000001,655.0619999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[486]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[486]/D,1.200,0.192,Setup Check,1.113,2.569,-1.456,-0.155,0.105,0.26,197,0.05,32,32,0.446,0.0,2.075,0.15,0.0,5,0,26,1,0,0.2730000000000001,668.733
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[487]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[487]/D,1.200,0.127,Setup Check,1.179,2.534,-1.356,-0.155,0.105,0.26,208,0.054,32,32,0.445,0.0,2.037,0.15,0.0,5,0,26,1,0,0.2820000000000001,655.886
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[488]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[488]/D,1.200,0.121,Setup Check,1.184,2.626,-1.442,-0.155,0.105,0.26,202,0.037,33,33,0.45,0.0,2.142,0.15,0.0,5,0,27,1,0,0.2770000000000001,648.383
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[489]/CDN,1.200,0.0,Recovery Check,6.284,0.24,6.044,0.24,0.062,-0.178,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[489]/D,1.200,0.092,Setup Check,1.184,2.593,-1.41,-0.155,0.076,0.23099999999999998,210,0.038,33,33,0.384,0.0,2.172,0.15,0.0,4,0,28,1,0,0.2850000000000001,671.4000000000001
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[48]/CDN,1.200,0.0,Recovery Check,6.293,0.24,6.053,0.24,0.072,-0.16799999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[48]/D,1.200,0.122,Setup Check,1.165,2.571,-1.405,-0.155,0.087,0.242,211,0.037,32,32,0.384,0.0,2.152,0.15,0.0,4,0,27,1,0,0.293,715.6279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[490]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[490]/D,1.200,0.086,Setup Check,1.22,2.613,-1.393,-0.155,0.105,0.26,210,0.042,33,33,0.384,0.0,2.189,0.15,0.0,4,0,28,1,0,0.2880000000000001,679.064
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[491]/CDN,1.200,0.0,Recovery Check,6.296,0.24,6.056,0.24,0.074,-0.16599999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[491]/D,1.200,0.091,Setup Check,1.2,2.599,-1.399,-0.155,0.091,0.246,210,0.046,33,33,0.384,0.0,2.17,0.15,0.0,4,0,28,1,0,0.2820000000000001,668.65
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[492]/CDN,1.200,0.0,Recovery Check,6.298,0.24,6.058,0.24,0.076,-0.16399999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[492]/D,1.200,0.049,Setup Check,1.244,2.586,-1.342,-0.155,0.093,0.248,202,0.042,35,35,0.384,0.0,2.1619999999999995,0.15,0.0,4,0,30,1,0,0.2850000000000001,682.9209999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[493]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[493]/D,1.200,0.099,Setup Check,1.206,2.623,-1.417,-0.155,0.105,0.26,206,0.053,35,35,0.42,0.0,2.153,0.15,0.0,5,0,29,1,0,0.2910000000000001,731.2819999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[494]/CDN,1.200,0.0,Recovery Check,6.289,0.24,6.049,0.24,0.067,-0.173,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[494]/D,1.200,0.091,Setup Check,1.191,2.6,-1.409,-0.155,0.082,0.237,210,0.047,33,33,0.384,0.0,2.1700000000000004,0.15,0.0,4,0,28,1,0,0.2810000000000001,663.018
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[495]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[495]/D,1.200,0.107,Setup Check,1.198,2.585,-1.386,-0.155,0.105,0.26,220,0.083,34,34,0.507,0.0,1.995,0.15,0.0,6,0,27,1,0,0.302,703.477
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[496]/CDN,1.200,0.0,Recovery Check,6.287,0.24,6.047,0.24,0.066,-0.174,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[496]/D,1.200,0.122,Setup Check,1.158,2.571,-1.413,-0.155,0.08,0.235,211,0.036,32,32,0.384,0.0,2.152,0.15,0.0,4,0,27,1,0,0.293,715.6279999999999
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[497]/CDN,1.200,0.0,Recovery Check,6.297,0.24,6.057,0.24,0.076,-0.16399999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[497]/D,1.200,0.086,Setup Check,1.207,2.612,-1.405,-0.155,0.092,0.247,219,0.041,34,34,0.445,0.0,2.126,0.15,0.0,5,0,28,1,0,0.297,700.222
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[498]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[498]/D,1.200,0.087,Setup Check,1.219,2.596,-1.377,-0.155,0.105,0.26,219,0.04,34,34,0.445,0.0,2.111,0.15,0.0,5,0,28,1,0,0.296,699.313
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[499]/CDN,1.200,0.0,Recovery Check,6.299,0.24,6.058,0.24,0.077,-0.16299999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[499]/D,1.200,0.089,Setup Check,1.205,2.619,-1.414,-0.155,0.094,0.249,219,0.047,34,34,0.445,0.0,2.127,0.15,0.0,5,0,28,1,0,0.299,713.492
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[49]/CDN,1.200,0.0,Recovery Check,6.294,0.24,6.054,0.24,0.072,-0.16799999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[49]/D,1.200,0.086,Setup Check,1.202,2.612,-1.41,-0.155,0.088,0.243,219,0.041,34,34,0.445,0.0,2.126,0.15,0.0,5,0,28,1,0,0.297,700.222
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[500]/CDN,1.200,0.0,Recovery Check,6.3,0.24,6.06,0.24,0.078,-0.16199999999999998,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[500]/D,1.200,0.094,Setup Check,1.201,2.623,-1.421,-0.155,0.096,0.251,219,0.045,34,34,0.445,0.0,2.134,0.15,0.0,5,0,28,1,0,0.306,757.757
/rst_ni,gen_regfile_ff.register_file_i_rf_reg_q_reg[501]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[501]/D,1.200,0.093,Setup Check,1.212,2.624,-1.413,-0.155,0.105,0.26,219,0.047,34,34,0.445,0.0,2.132,0.15,0.0,5,0,28,1,0,0.303,738.269
