beginpoint,endpoint,period,libsetup,checktype,required,arrival,slack,launchclk,captureclk,skew,fanout,netdelay,netcount,instcount,invdelay,bufdelay,combodelay,seqdelay,totaldelay,invcount,bufcount,combocount,seqcount,portcount,load,wirelength
if_stage_i_instr_rdata_id_o_reg[24]/CP,id_stage_i_controller_i_ctrl_fsm_cs_reg[0]/D,1.200,0.010,Setup Check,1.718,2.965,-1.246,0.295,0.528,0.23300000000000004,128,0.05,33,33,0.0,0.0,2.4359999999999995,0.181,0.0,0,0,32,1,0,0.25700000000000006,853.942
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_mscratch_csr_rdata_q_reg[14]/D,1.200,0.033,Setup Check,1.619,2.862,-1.244,0.295,0.452,0.15700000000000003,129,0.042,20,20,0.329,0.0,2.016,0.181,0.0,3,0,16,1,0,0.23200000000000007,755.062
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[1]/D,1.200,0.022,Setup Check,1.613,2.856,-1.243,0.295,0.435,0.14,126,0.04,19,19,0.258,0.0,2.084,0.181,0.0,2,0,16,1,0,0.22700000000000006,737.1910000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dscratch0_csr_rdata_q_reg[14]/D,1.200,0.031,Setup Check,1.625,2.862,-1.237,0.295,0.456,0.16100000000000003,129,0.042,20,20,0.329,0.0,2.016,0.181,0.0,3,0,16,1,0,0.23200000000000007,755.062
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[15]/D,1.200,0.082,Setup Check,1.701,2.936,-1.234,0.295,0.584,0.289,130,0.049,21,21,0.319,0.0,2.092,0.181,0.0,3,0,17,1,0,0.23900000000000007,781.5200000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[11]/D,1.200,0.020,Setup Check,1.615,2.848,-1.233,0.295,0.435,0.14,127,0.048,22,22,0.21200000000000002,0.0,2.112,0.181,0.0,2,0,19,1,0,0.23100000000000007,755.0419999999999
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[30]/D,1.200,0.091,Setup Check,1.632,2.860,-1.228,0.29,0.523,0.23300000000000004,128,0.031,20,20,0.44,0.0,1.9130000000000003,0.183,0.0,5,0,14,1,0,0.18300000000000005,481.694
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_mepc_csr_rdata_q_reg[5]/D,1.200,0.067,Setup Check,1.698,2.926,-1.228,0.295,0.565,0.26999999999999996,127,0.039,20,20,0.258,0.0,2.154,0.181,0.0,2,0,17,1,0,0.23500000000000007,771.849
if_stage_i_instr_rdata_id_o_reg[15]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[25]/D,1.200,0.019,Setup Check,1.737,2.963,-1.227,0.294,0.556,0.26200000000000007,114,0.03,27,27,0.0,0.0,2.4859999999999998,0.151,0.0,0,0,26,1,0,0.20100000000000004,640.6739999999999
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_dscratch1_csr_rdata_q_reg[0]/D,1.200,0.043,Setup Check,1.604,2.830,-1.226,0.29,0.447,0.15700000000000003,132,0.022,20,20,0.395,0.0,1.9340000000000004,0.183,0.0,5,0,14,1,0,0.16800000000000004,399.928
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[46]/D,1.200,0.077,Setup Check,1.638,2.862,-1.224,0.295,0.516,0.22100000000000003,129,0.042,20,20,0.329,0.0,2.016,0.181,0.0,3,0,16,1,0,0.23200000000000007,755.062
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_mepc_csr_rdata_q_reg[12]/D,1.200,0.035,Setup Check,1.603,2.824,-1.221,0.295,0.439,0.14400000000000002,125,0.045,20,20,0.309,0.0,1.9939999999999998,0.181,0.0,3,0,16,1,0,0.22800000000000006,743.0020000000002
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_mscratch_csr_rdata_q_reg[0]/D,1.200,0.041,Setup Check,1.611,2.829,-1.218,0.29,0.452,0.16200000000000003,132,0.022,20,20,0.395,0.0,1.9340000000000004,0.183,0.0,5,0,14,1,0,0.16800000000000004,399.928
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_dcsr_csr_rdata_q_reg[12]/D,1.200,0.119,Setup Check,1.664,2.882,-1.218,0.295,0.583,0.288,133,0.046,20,20,0.419,0.0,1.9409999999999998,0.181,0.0,4,0,15,1,0,0.24000000000000007,784.4910000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[14]/D,1.200,0.074,Setup Check,1.649,2.862,-1.213,0.295,0.523,0.22800000000000004,129,0.042,20,20,0.329,0.0,2.016,0.181,0.0,3,0,16,1,0,0.23200000000000007,755.062
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[12]/D,1.200,0.021,Setup Check,1.614,2.826,-1.213,0.295,0.435,0.14,125,0.045,20,20,0.309,0.0,1.9959999999999998,0.181,0.0,3,0,16,1,0,0.22800000000000006,744.2710000000002
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_dscratch0_csr_rdata_q_reg[0]/D,1.200,0.039,Setup Check,1.616,2.829,-1.213,0.29,0.455,0.16500000000000004,132,0.021,20,20,0.395,0.0,1.9340000000000004,0.183,0.0,5,0,14,1,0,0.16800000000000004,399.928
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[32]/D,1.200,0.086,Setup Check,1.631,2.830,-1.199,0.29,0.516,0.22600000000000003,132,0.022,20,20,0.395,0.0,1.9340000000000004,0.183,0.0,5,0,14,1,0,0.16800000000000004,399.928
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[2]/D,1.200,0.020,Setup Check,1.615,2.810,-1.195,0.295,0.435,0.14,124,0.037,20,20,0.258,0.0,2.04,0.181,0.0,2,0,17,1,0,0.22200000000000006,719.2000000000003
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[0]/D,1.200,0.082,Setup Check,1.641,2.830,-1.189,0.29,0.523,0.23300000000000004,132,0.022,20,20,0.395,0.0,1.9340000000000004,0.183,0.0,5,0,14,1,0,0.16800000000000004,399.928
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcountinhibit_q_reg[0]/SI,1.200,0.085,Setup Check,1.641,2.830,-1.189,0.29,0.526,0.23600000000000004,132,0.022,20,20,0.395,0.0,1.9340000000000004,0.183,0.0,5,0,14,1,0,0.16800000000000004,399.928
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[27]/D,1.200,0.021,Setup Check,1.606,2.788,-1.183,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.226,0.181,0.0,1,0,21,1,0,0.21800000000000005,769.585
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[9]/D,1.200,0.020,Setup Check,1.607,2.787,-1.180,0.295,0.427,0.132,114,0.047,23,23,0.039,0.0,2.2239999999999998,0.181,0.0,1,0,21,1,0,0.21800000000000005,769.038
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[29]/D,1.200,0.019,Setup Check,1.607,2.785,-1.178,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.223,0.181,0.0,1,0,21,1,0,0.21800000000000005,767.01
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[11]/D,1.200,0.019,Setup Check,1.607,2.785,-1.178,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.223,0.181,0.0,1,0,21,1,0,0.21700000000000005,766.991
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[31]/D,1.200,0.018,Setup Check,1.608,2.784,-1.176,0.295,0.427,0.132,114,0.047,23,23,0.039,0.0,2.222,0.181,0.0,1,0,21,1,0,0.21700000000000005,765.8190000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[15]/D,1.200,0.018,Setup Check,1.608,2.783,-1.175,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.221,0.181,0.0,1,0,21,1,0,0.21700000000000005,764.613
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[13]/D,1.200,0.018,Setup Check,1.608,2.783,-1.175,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.2199999999999998,0.181,0.0,1,0,21,1,0,0.21700000000000005,764.9
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[25]/D,1.200,0.017,Setup Check,1.610,2.781,-1.171,0.295,0.427,0.132,114,0.047,23,23,0.039,0.0,2.218,0.181,0.0,1,0,21,1,0,0.21700000000000005,762.767
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[24]/D,1.200,0.011,Setup Check,1.745,2.913,-1.168,0.532,0.556,0.02400000000000002,129,0.027,22,22,0.294,0.0,1.8430000000000002,0.216,0.0,2,0,19,1,0,0.16900000000000004,444.38700000000006
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[30]/D,1.200,0.018,Setup Check,1.608,2.766,-1.158,0.295,0.426,0.131,114,0.048,23,23,0.039,0.0,2.202,0.181,0.0,1,0,21,1,0,0.21600000000000005,762.644
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[12]/D,1.200,0.018,Setup Check,1.609,2.766,-1.157,0.295,0.427,0.132,114,0.048,23,23,0.039,0.0,2.203,0.181,0.0,1,0,21,1,0,0.21600000000000005,762.8919999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[26]/D,1.200,0.018,Setup Check,1.609,2.766,-1.157,0.295,0.426,0.131,114,0.048,23,23,0.039,0.0,2.202,0.181,0.0,1,0,21,1,0,0.21600000000000005,762.18
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[28]/D,1.200,0.018,Setup Check,1.609,2.765,-1.156,0.295,0.426,0.131,114,0.048,23,23,0.039,0.0,2.202,0.181,0.0,1,0,21,1,0,0.21600000000000005,761.766
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[14]/D,1.200,0.018,Setup Check,1.610,2.765,-1.156,0.295,0.427,0.132,114,0.048,23,23,0.039,0.0,2.202,0.181,0.0,1,0,21,1,0,0.21600000000000005,761.754
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[2]/SI,1.200,0.053,Setup Check,1.693,2.848,-1.155,0.295,0.547,0.25200000000000006,121,0.053,29,29,0.0,0.0,2.318,0.181,0.0,0,0,28,1,0,0.25000000000000006,846.6100000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[24]/D,1.200,0.017,Setup Check,1.609,2.764,-1.155,0.295,0.427,0.132,114,0.048,23,23,0.039,0.0,2.201,0.181,0.0,1,0,21,1,0,0.21600000000000005,760.949
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[10]/D,1.200,0.017,Setup Check,1.610,2.763,-1.154,0.295,0.426,0.131,114,0.048,23,23,0.039,0.0,2.1999999999999997,0.181,0.0,1,0,21,1,0,0.21600000000000005,760.413
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[8]/D,1.200,0.017,Setup Check,1.609,2.762,-1.153,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.1999999999999997,0.181,0.0,1,0,21,1,0,0.21600000000000005,760.174
if_stage_i_instr_rdata_id_o_reg[15]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[23]/D,1.200,0.016,Setup Check,1.740,2.885,-1.146,0.294,0.556,0.26200000000000007,110,0.029,26,26,0.0,0.0,2.409,0.151,0.0,0,0,25,1,0,0.19800000000000004,633.1079999999998
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[7]/D,1.200,0.019,Setup Check,1.607,2.740,-1.133,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.178,0.181,0.0,1,0,21,1,0,0.21400000000000005,754.374
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[21]/D,1.200,0.018,Setup Check,1.609,2.739,-1.130,0.295,0.427,0.132,114,0.048,23,23,0.039,0.0,2.1769999999999996,0.181,0.0,1,0,21,1,0,0.21400000000000005,753.725
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[23]/D,1.200,0.018,Setup Check,1.608,2.738,-1.130,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.1759999999999997,0.181,0.0,1,0,21,1,0,0.21400000000000005,752.889
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[3]/D,1.200,0.018,Setup Check,1.608,2.738,-1.130,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.1759999999999997,0.181,0.0,1,0,21,1,0,0.21400000000000005,752.49
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[17]/D,1.200,0.018,Setup Check,1.609,2.738,-1.130,0.295,0.427,0.132,114,0.047,23,23,0.039,0.0,2.1759999999999997,0.181,0.0,1,0,21,1,0,0.21400000000000005,752.774
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[19]/D,1.200,0.017,Setup Check,1.609,2.737,-1.128,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.175,0.181,0.0,1,0,21,1,0,0.21400000000000005,751.422
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[5]/D,1.200,0.017,Setup Check,1.609,2.735,-1.126,0.295,0.426,0.131,114,0.047,23,23,0.039,0.0,2.174,0.181,0.0,1,0,21,1,0,0.21400000000000005,750.764
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[1]/D,1.200,0.017,Setup Check,1.610,2.736,-1.126,0.295,0.427,0.132,114,0.047,23,23,0.039,0.0,2.174,0.181,0.0,1,0,21,1,0,0.21400000000000005,750.549
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[4]/D,1.200,0.019,Setup Check,1.607,2.733,-1.126,0.295,0.426,0.131,113,0.046,23,23,0.039,0.0,2.171,0.181,0.0,1,0,21,1,0,0.21400000000000005,757.8
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[16]/D,1.200,0.019,Setup Check,1.608,2.733,-1.125,0.295,0.426,0.131,113,0.047,23,23,0.039,0.0,2.17,0.181,0.0,1,0,21,1,0,0.21400000000000005,756.49
if_stage_i_instr_rdata_id_o_reg[15]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[19]/D,1.200,0.019,Setup Check,1.736,2.860,-1.123,0.294,0.555,0.26100000000000007,110,0.028,26,26,0.0,0.0,2.3829999999999996,0.151,0.0,0,0,25,1,0,0.20000000000000004,638.6449999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[20]/D,1.200,0.018,Setup Check,1.609,2.731,-1.122,0.295,0.427,0.132,113,0.047,23,23,0.039,0.0,2.169,0.181,0.0,1,0,21,1,0,0.21400000000000005,754.8389999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[18]/D,1.200,0.017,Setup Check,1.610,2.730,-1.120,0.295,0.427,0.132,113,0.047,23,23,0.039,0.0,2.1679999999999997,0.181,0.0,1,0,21,1,0,0.21400000000000005,754.667
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[22]/D,1.200,0.017,Setup Check,1.610,2.730,-1.120,0.295,0.427,0.132,113,0.047,23,23,0.039,0.0,2.1679999999999997,0.181,0.0,1,0,21,1,0,0.21400000000000005,753.874
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[6]/D,1.200,0.017,Setup Check,1.609,2.729,-1.120,0.295,0.426,0.131,113,0.047,23,23,0.039,0.0,2.167,0.181,0.0,1,0,21,1,0,0.21400000000000005,753.2189999999999
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[22]/D,1.200,0.011,Setup Check,1.744,2.863,-1.118,0.532,0.555,0.02300000000000002,125,0.027,21,21,0.294,0.0,1.7930000000000001,0.216,0.0,2,0,18,1,0,0.16600000000000004,439.7730000000001
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[18]/D,1.200,0.011,Setup Check,1.744,2.861,-1.117,0.532,0.555,0.02300000000000002,125,0.026,21,21,0.294,0.0,1.7899999999999998,0.216,0.0,2,0,18,1,0,0.16800000000000004,443.725
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_u_mcause_csr_rdata_q_reg[0]/D,1.200,0.081,Setup Check,1.671,2.787,-1.116,0.29,0.552,0.26200000000000007,125,0.022,20,20,0.256,0.0,2.0310000000000006,0.183,0.0,4,0,15,1,0,0.16000000000000003,380.737
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,load_store_unit_i_ls_fsm_cs_reg[1]/D,1.200,0.018,Setup Check,1.468,2.561,-1.093,0.29,0.286,-0.0040000000000000036,123,0.019,22,22,0.378,0.0,1.688,0.183,0.0,4,0,17,1,0,0.15700000000000003,379.283
if_stage_i_instr_rdata_id_o_reg[24]/CP,id_stage_i_imd_val_q_reg[35]/D,1.200,0.017,Setup Check,1.739,2.832,-1.092,0.295,0.557,0.26200000000000007,115,0.048,24,24,0.039,0.0,2.2659999999999996,0.181,0.0,1,0,22,1,0,0.21800000000000005,768.4699999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,id_stage_i_controller_i_exc_req_q_reg/D,1.200,0.010,Setup Check,1.718,2.806,-1.088,0.295,0.528,0.23300000000000004,120,0.048,30,30,0.0,0.0,2.2790000000000004,0.181,0.0,0,0,29,1,0,0.24300000000000008,808.607
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[2]/D,1.200,0.001,Setup Check,1.654,2.736,-1.082,0.295,0.456,0.16100000000000003,114,0.046,24,24,0.11099999999999999,0.0,2.102,0.181,0.0,2,0,21,1,0,0.21500000000000005,757.4250000000001
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,load_store_unit_i_handle_misaligned_q_reg/D,1.200,0.009,Setup Check,1.477,2.542,-1.065,0.29,0.286,-0.0040000000000000036,123,0.019,22,22,0.378,0.0,1.67,0.183,0.0,4,0,17,1,0,0.15800000000000003,383.60200000000003
if_stage_i_instr_rdata_id_o_reg[15]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[21]/D,1.200,0.016,Setup Check,1.739,2.790,-1.051,0.294,0.555,0.26100000000000007,107,0.028,25,25,0.0,0.0,2.316,0.151,0.0,0,0,24,1,0,0.19400000000000003,615.2879999999998
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[20]/D,1.200,0.011,Setup Check,1.743,2.788,-1.045,0.532,0.555,0.02300000000000002,122,0.026,20,20,0.294,0.0,1.718,0.216,0.0,2,0,17,1,0,0.16200000000000003,422.9560000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,id_stage_i_controller_i_illegal_insn_q_reg/D,1.200,0.011,Setup Check,1.717,2.740,-1.023,0.295,0.528,0.23300000000000004,116,0.048,28,28,0.0,0.0,2.215,0.181,0.0,0,0,27,1,0,0.23500000000000007,796.3070000000001
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[17]/D,1.200,0.014,Setup Check,1.741,2.763,-1.022,0.532,0.555,0.02300000000000002,122,0.026,20,20,0.294,0.0,1.6929999999999998,0.216,0.0,2,0,17,1,0,0.16500000000000004,434.58900000000006
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[14]/D,1.200,0.011,Setup Check,1.744,2.753,-1.010,0.532,0.555,0.02300000000000002,118,0.025,19,19,0.294,0.0,1.6840000000000002,0.216,0.0,2,0,16,1,0,0.15800000000000003,422.459
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[15]/D,1.200,0.017,Setup Check,1.738,2.746,-1.008,0.532,0.555,0.02300000000000002,118,0.025,19,19,0.294,0.0,1.677,0.216,0.0,2,0,16,1,0,0.15800000000000003,420.454
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[16]/D,1.200,0.015,Setup Check,1.739,2.712,-0.973,0.532,0.555,0.02300000000000002,119,0.026,19,19,0.294,0.0,1.642,0.216,0.0,2,0,16,1,0,0.16100000000000003,425.19300000000004
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[10]/D,1.200,0.011,Setup Check,1.743,2.714,-0.971,0.532,0.555,0.02300000000000002,118,0.024,19,19,0.294,0.0,1.647,0.216,0.0,2,0,16,1,0,0.15600000000000003,411.0160000000001
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[11]/D,1.200,0.016,Setup Check,1.738,2.707,-0.969,0.532,0.555,0.02300000000000002,118,0.024,19,19,0.294,0.0,1.64,0.216,0.0,2,0,16,1,0,0.15600000000000003,409.4600000000001
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[13]/D,1.200,0.019,Setup Check,1.736,2.667,-0.931,0.532,0.555,0.02300000000000002,116,0.025,18,18,0.294,0.0,1.598,0.216,0.0,2,0,15,1,0,0.15500000000000003,410.761
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[12]/D,1.200,0.011,Setup Check,1.743,2.672,-0.928,0.532,0.555,0.02300000000000002,116,0.025,18,18,0.294,0.0,1.603,0.216,0.0,2,0,15,1,0,0.15500000000000003,409.97800000000007
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[9]/D,1.200,0.019,Setup Check,1.736,2.662,-0.926,0.532,0.555,0.02300000000000002,115,0.024,18,18,0.294,0.0,1.5939999999999999,0.216,0.0,2,0,15,1,0,0.15400000000000003,410.3740000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_md_state_q_reg[1]/D,1.200,0.036,Setup Check,1.584,2.464,-0.880,0.295,0.42,0.125,99,0.046,23,23,0.0,0.0,1.941,0.181,0.0,0,0,22,1,0,0.20400000000000004,710.457
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_md_state_q_reg[2]/D,1.200,0.033,Setup Check,1.587,2.463,-0.876,0.295,0.42,0.125,99,0.046,23,23,0.0,0.0,1.939,0.181,0.0,0,0,22,1,0,0.20300000000000004,709.513
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,if_stage_i_gen_prefetch_buffer.prefetch_buffer_i_fetch_addr_q_reg[8]/D,1.200,0.016,Setup Check,1.739,2.611,-0.872,0.532,0.555,0.02300000000000002,112,0.024,17,17,0.294,0.0,1.543,0.216,0.0,2,0,14,1,0,0.15100000000000002,402.63900000000007
if_stage_i_instr_rdata_id_o_reg[24]/CP,ex_block_i_gen_multdiv_fast.multdiv_i_op_quotient_q_reg[0]/D,1.200,0.018,Setup Check,1.684,2.552,-0.869,0.295,0.501,0.20600000000000002,106,0.046,22,22,0.039,0.0,1.9909999999999999,0.181,0.0,1,0,20,1,0,0.20600000000000004,735.0699999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,id_stage_i_imd_val_q_reg[34]/D,1.200,0.029,Setup Check,1.724,2.585,-0.861,0.295,0.552,0.25700000000000006,105,0.045,23,23,0.137,0.0,1.926,0.181,0.0,2,0,20,1,0,0.20500000000000004,730.817
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,cs_registers_i_u_mtvec_csr_rdata_q_reg[12]/SE,1.200,0.375,Setup Check,1.246,2.076,-0.831,0.532,0.421,-0.11100000000000004,162,0.034,9,9,0.113,0.0,1.181,0.216,0.0,1,0,7,1,0,0.198,409.285
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,cs_registers_i_u_mtvec_csr_rdata_q_reg[15]/SE,1.200,0.375,Setup Check,1.246,2.076,-0.830,0.532,0.421,-0.11100000000000004,162,0.034,9,9,0.113,0.0,1.181,0.216,0.0,1,0,7,1,0,0.198,409.285
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,cs_registers_i_u_mtvec_csr_rdata_q_reg[10]/SE,1.200,0.374,Setup Check,1.246,2.076,-0.830,0.532,0.421,-0.11100000000000004,162,0.034,9,9,0.113,0.0,1.181,0.216,0.0,1,0,7,1,0,0.198,409.285
id_stage_i_controller_i_ctrl_fsm_cs_reg[3]/CP,cs_registers_i_u_mtvec_csr_rdata_q_reg[8]/SE,1.200,0.374,Setup Check,1.247,2.076,-0.829,0.532,0.421,-0.11100000000000004,162,0.034,9,9,0.113,0.0,1.181,0.216,0.0,1,0,7,1,0,0.198,409.285
